,UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,DUNS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C18BASIC,C18IPUG,C18IPGRD,C18UGPRF,C18ENPRF,C18SZSET,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,NECTA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,EFBAGE,LINE,LSTUDY,EFAGE01,EFAGE02,EFAGE03,EFAGE04,EFAGE05,EFAGE06,EFAGE07,EFAGE08,EFAGE09
1936,233602,Southeastern Free Will Baptist Bible College,Southeastern Free Will Baptist College,532 Eagle Rock Road,Wendell,NC,27591-9072,37,5,Nate Ange,President,9.19366E+12,271928187,969249510,4274000,1,www.sfwbc.edu/,www.sfwbc.edu/admissions,www.sfwbc.edu/financial-aid/,www.sfwbc.edu/application,www.sfwbc.edu/cost-and-financial-aid/, , ,www.sfwbc.edu/admissions/catalog,2,1,2,5,1,2,30,1,2,2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,39580,1,450,-2,37183,Wake County,3702,-78.4164,35.80023,203,2,1,412,1,28,24,5,5,52,10,33,29,62
1937,233611,Southern Virginia University,SVU,1 University Hill Drive,Buena Vista,VA,24416,51,5,Reed N. Wilcox,President,5402618400,540646523,77925485,373800,1,www.svu.edu/,svu.edu/admissions,svu.edu/admissions/tuition-and-payments/,svu.edu/admissions,https://calculator.svu.edu/, ,catalog.svu.edu/general-institutional-information/,svu.edu/campus-life/student-wellness/,2,1,2,5,1,2,30,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,21,9,0,10,2,8,21,21,-2,2,2,2,-2,-2,-2,-2,-2,-2,51530,Buena Vista City,5106,-79.35037,37.740368,133,2,1,412,1,522,494,69,55,1016,124,591,549,1140
1938,233639,Southside Virginia Community College, ,109 Campus Drive,Alberta,VA,23821,51,5,Dr. Quentin Johnson,President,8882207822,541268239,38543906,866100,1,https://www.southside.edu/,https://southside.edu/admissions,https://southside.edu/financial-aid,https://www.apply.vccs.edu/applications/vccs/apply.html?application_id=4094,www.vawizard.org/wizard/npc,https://www.southside.edu/veterans-affairs, ,https://www.southside.edu/disability-services,4,2,1,4,1,2,40,1,2,-2,2,2,42,1,A,-2,-2,-2,1,1,1,1,1,4,3,2,0,1,1,2,6,3,40,2,2,1,Virginia Community College System                                               ,151030,-2,-2,-2,-2,51025,Brunswick County,5105,-77.917962,36.839066,70,1,1,412,1,308,686,737,1392,994,2129,1045,2078,3123
1939,233648,Southwest Virginia Community College,Southwest Virginia|Southwest|SVCC|SWVCC|SwVCC|SWCC,"369 College Road       US Rt. 19, 6 Miles S. Claypool Hill",Cedar Bluff,VA,24609,51,5,Dr. Tommy Wright,President,2769642555,541269325,965462195,726000,1,sw.edu/,sw.edu/home/admissions/,sw.edu/apply-for-financial-aid/,https://www.apply.vccs.edu/,https://www.vawizard.org/wizard/financing-college,sw.edu/home2/admissions/veterans/, ,sw.edu/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,4,5,2,0,2,1,2,2,2,40,2,2,1,Virginia Community College System                                               ,151030,14140,2,-2,-2,51185,Tazewell County,5109,-81.796682,37.006196,78,2,1,412,1,387,650,400,858,1037,1258,787,1508,2295
1940,233921,Virginia Polytechnic Institute and State University,Virginia Tech,"210 Burruss Hall, 800 Drillfield Dr.",Blacksburg,VA,24061-0131,51,5,Timothy D. Sands,President,5402316994,546001805,3137015,375400,1,www.vt.edu/,vt.edu/admissions/undergraduate.html,www.finaid.vt.edu/,vt.edu/apply.html,tcc.ruffalonl.com/Virginia Polytechnic Institute and State University/Freshmen-Students,veterans.vt.edu/students/benefits.html,https://aie.vt.edu/strategic-analysis/public-disclosure-requirements.html,www.ssd.vt.edu/index.html,1,1,1,9,1,1,11,1,2,2,1,2,13,1,A,-2,-2,-2,1,1,1,1,1,2,15,17,14,14,4,16,15,15,15,1,5,2,-2,-2,13980,1,-2,-2,51121,Montgomery County,5109,-80.423675,37.229012,93,1,1,412,1,19226,14825,1832,1141,34051,2973,21058,15966,37024
1941,233949,Virginia Western Community College, ,3094 Colonial Ave,Roanoke,VA,24015,51,5,Robert Sandel,President,5408578922,541268273,66023474,376000,1,virginiawestern.edu/,virginiawestern.edu/enrollment/index.php,virginiawestern.edu/financialaid/index.php,https://apply.vccs.edu/oa/launch.action,https://www.vawizard.org/wizard/financing-college,www.virginiawestern.edu/military/benefits.php, ,www.virginiawestern.edu/disability/index.php,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,6,1,0,1,1,3,3,3,40,2,3,1,Virginia Community College System                                               ,151030,40220,1,-2,-2,51770,Roanoke City,5106,-79.973011,37.245029,79,1,1,412,1,691,963,1630,2454,1654,4084,2321,3417,5738
1942,234030,Virginia Commonwealth University,VCU,910 W Franklin St,Richmond,VA,23284-2512,51,5,Dr. Michael Rao,President,8048280100,546001758,105300446,373500,1,https://www.vcu.edu/,https://www.vcu.edu/admissions/,https://www.finaid.vcu.edu/,https://www.vcu.edu/admissions/apply,https://npc.collegeboard.org/student/app/vcu,https://www.militaryservices.vcu.edu/benefits/index.html,https://www.vcuathletics.com/landing/index,https://saeo.vcu.edu/,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,15,14,14,13,4,15,15,15,15,2,5,2,-2,-2,40060,1,-2,-2,51760,Richmond City,5104,-77.452697,37.54962,94,1,1,412,1,8785,14911,2088,3286,23696,5374,10873,18197,29070
1943,234076,University of Virginia-Main Campus,University of Virginia  UVa  UVA,1827 University Avenue,Charlottesville,VA,22903-2628,51,5,James E. Ryan,President,4349240311,546001796,65391526,374500,1,https://www.virginia.edu/,https://admission.virginia.edu/,https://sfs.virginia.edu/,https://www.virginia.edu/apply,https://npc.collegeboard.org/student/app/virginia,https://sfs.virginia.edu/military,https://ias.virginia.edu/university-stats-facts/graduation-retention-rates,https://studenthealth.virginia.edu/sdac,1,1,1,9,1,1,11,1,2,1,1,2,23,1,A,-2,-2,-2,1,1,1,1,1,2,15,11,14,14,5,16,15,15,15,2,5,2,-2,-2,16820,1,-2,-2,51003,Albemarle County,5105,-78.503428,38.035665,94,1,1,412,1,10574,12277,1007,1770,22851,2777,11581,14047,25628
1944,234155,Virginia State University,VSU,1 Hayden Drive,Petersburg,VA,23806,51,5,Makola M. Abdullah,President,8045245000,546001811,74744624,376400,1,www.vsu.edu/,www.vsu.edu/admissions/index.php,www.vsu.edu/financial-aid/index.php,www.vsu.edu/admissions/apply/freshman-apply/index.php,npc.collegeboard.org/app/vsu,www.vsu.edu/admissions/military-students/index.php,www.govsutrojans.com/sports/2012/10/26/GEN_1026124904.aspx?tab=graduationreport,www.vsu.edu/student-life/support-and-resources/students-with-disabilities/index.php,1,1,1,9,1,1,12,1,1,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,2,19,13,18,10,3,14,19,20,21,1,2,2,-2,-2,40060,1,-2,-2,51041,Chesterfield County,5104,-77.419026,37.234692,117,1,1,412,1,1448,2281,109,182,3729,291,1557,2463,4020
1945,234164,Virginia Union University,VUU,1500 N Lombardy St,Richmond,VA,23220,51,5,Dr. Hakim J. Lucas,President,8042575600,540524516,66023870,376600,1,www.vuu.edu/,https://www.vuu.edu/admissions/apply-now#,www.vuu.edu/financial-aid,my.vuu.edu/ICS/Admissions/Undergraduate_Admissions.jnz?portlet=Apply_Online_2.0,https://www.vuu.edu/financial-aid/net-price-calculator, ,https://nces.ed.gov/collegenavigator/?q=virginia+union+university&s=all&id=234164,https://www.vuu.edu/academics/university-college/office-of-inclusive-learning-services,2,1,2,9,1,1,14,1,1,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,21,10,11,10,4,11,21,22,31,2,2,2,-2,-2,40060,1,-2,-2,51760,Richmond City,5104,-77.450903,37.562405,132,1,1,412,1,669,691,60,96,1360,156,729,787,1516
1946,234173,Virginia Wesleyan University,VWC|Marlins|VA Wesleyan|Wesleyan,5817 Wesleyan Drive,Virginia Beach,VA,23455,51,5,Scott D Miller,President,7574553200,546039600,63422042,376700,1,https://www.vwu.edu/,https://www.vwu.edu/enrollment-aid/,https://www.vwu.edu/enrollment-aid/financial-aid/,https://www.vwu.edu/enrollment-aid/apply-now.php,https://tcc.noellevitz.com/(S(5slfxgklwwaxffrvamu2ydr4))/Virginia Wesleyan University/Freshman Students,https://www.vwu.edu/enrollment-aid/financial-aid/veteran-support-services.php, ,https://www.vwu.edu/academics/academic-support/learning-center/disability-support-services.php,2,1,2,7,1,1,20,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,21,9,0,10,3,11,21,21,31,2,2,2,-2,-2,47260,1,545,-2,51810,Virginia Beach City,5102,-76.18606,36.868417,131,1,1,412,1,493,706,54,94,1199,148,547,800,1347
1947,234207,Washington and Lee University,Washington and Lee  W&L  WLU,204 West Washington Street,Lexington,VA,24450-2116,51,5,Dr. Will Dudley,President,5404588400,540505977,41283243,376800,1,www.wlu.edu/,www.wlu.edu/admissions,www.wlu.edu/admissions/scholarships-and-aid/,www.wlu.edu/admissions/applying/,https://wlu.studentaidcalculator.com/survey.aspx,www.wlu.edu/financial-aid/types-of-aid/other-types-of-aid/veterans-benefits, ,www.wlu.edu/disability-accommodations,2,1,2,9,1,1,13,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,21,9,3,14,4,11,21,21,31,2,2,2,-2,-2,-2,-2,-2,-2,51678,Lexington City,5106,-79.443018,37.788939,130,1,1,412,1,1078,1104,1,0,2182,1,1079,1104,2183
1948,234377,Wytheville Community College,WCC,1000 E Main Street,Wytheville,VA,24382-3308,51,5,Dean Sprinkle,President,2762234700,541268276,91221515,376100,1,www.wcc.vccs.edu/,www.wcc.vccs.edu/admissions,www.wcc.vccs.edu/prostudents/financialaid/index.php,apply.vccs.edu/,https://www.vawizard.org/vccs/FinAidCostCompare.action,www.wcc.vccs.edu/military-and-veteran-benefits, ,www.wcc.vccs.edu/disability-services,4,2,1,4,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,3,1,0,1,1,2,2,2,40,2,2,1,Virginia Community College System                                               ,151030,-2,-2,-2,-2,51197,Wythe County,5109,-81.071181,36.95731,71,2,1,412,1,294,508,499,943,802,1442,793,1451,2244
1949,234669,Bellevue College,BC,3000 Landerholm Cir SE,Bellevue,WA,98007-6484,53,8,Gary Locke,Interim President,4255641000,910819265,89937353,376900,1,https://bellevuecollege.edu/,https://bellevuecollege.edu/admissions/,https://bellevuecollege.edu/fa,https://bellevuecollege.edu/admissions/apply/,https://bellevuecollege.edu/calculator/npcalc.htm,https://bellevuecollege.edu/fa/veterans/, ,https://bellevuecollege.edu/drc,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,12,14,12,40,2,4,1,Washington State Board for Community and Technical Colleges                     ,153020,42660,1,500,-2,53033,King County,5309,-122.150118,47.584014,189,1,1,412,1,3034,3713,2326,3213,6747,5539,5360,6926,12286
1950,234696,Bellingham Technical College,Bellingham Vocational Technical Institute,3028 Lindbergh Ave,Bellingham,WA,98225-1599,53,8,Walter Hudsick,Interim President,3607527000,911526618,792998775,499900,1,https://www.btc.edu/,https://www.btc.edu/Admissions,https://www.btc.edu/FinancialAid,https://www.btc.edu/ApplyNow,https://www.btc.edu/NetPriceCalculator,https://www.btc.edu/Veterans, ,https://www.btc.edu/AR,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,7,2,9,9,2,40,2,2,1,Washington State Board for Community and Technical Colleges                     ,153020,13380,1,-2,-2,53073,Whatcom County,5302,-122.51216,48.766189,192,2,1,412,1,620,507,220,501,1127,721,840,1008,1848
1951,234711,Big Bend Community College, ,7662 Chanute St NE,Moses Lake,WA,98837-3299,53,8,Sara Thompson Tweedy,President,5097932222,910826741, ,377000,1,https://www.bigbend.edu/,https://www.bigbend.edu/admissions/,https://www.bigbend.edu/admissions/financial-aid/,https://www.bigbend.edu/getting-started/,https://www.bigbend.edu/admissions/financial-aid/net-price-calculator/,www.bigbend.edu/wp-content/uploads/2019/08/2019-2020-Course-Catalog.pdf,https://www.bigbend.edu/student-life/students-right-to-know/,https://www.bigbend.edu/academics/disability-support-services/,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,1,2,0,3,1,2,5,2,40,2,2,1,Washington State Board for Community and Technical Colleges                     ,153020,34180,2,393,-2,53025,Grant County,5304,-119.325678,47.183651,65,1,1,412,1,583,776,222,311,1359,533,805,1087,1892
1952,234827,Central Washington University,CWU,400 East University Way,Ellensburg,WA,98926-7501,53,8,James L. Gaudino,President,5099631111,916000618,55484950,377100,1,www.cwu.edu/,www.cwu.edu/admissions,www.cwu.edu/financial-aid,www.cwu.edu/programs/online-learning,www.cwu.edu/financial-aid/net-price-calculator,www.cwu.edu/veterans/waivers-and-grants,www.cwu.edu/president/higher-education-act-consumer-disclosure,www.cwu.edu/disability-support/,1,1,1,8,1,1,20,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,2,18,16,4,11,3,15,18,19,21,2,4,2,-2,-2,21260,2,-2,-2,53037,Kittitas County,5308,-120.538368,47.002687,107,1,1,412,1,4346,5114,792,922,9460,1714,5138,6036,11174
1953,234845,Centralia College, ,600 Centralia College Blvd.,Centralia,WA,98531-4099,53,8,Dr. Robert Mohrbacher,President,3607369391,916072664,608904280,377200,1,www.centralia.edu/,www.centralia.edu/admissions/default.aspx,www.centralia.edu/funding/default.aspx,www.public.ctc.edu/ApplicantWebClient/Applicant/ApplWelcome.aspx,www.centralia.edu/funding/net-price.html,www.centralia.edu/resources/veterans/default.aspx, ,www.centralia.edu/resources/disabilities.aspx,1,1,1,5,1,2,30,1,2,2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,7,2,9,14,2,40,2,2,1,Washington State Board for Community and Technical Colleges                     ,153020,16500,2,500,-2,53041,Lewis County,5303,-122.960591,46.715017,192,1,1,412,1,586,864,298,566,1450,864,884,1430,2314
1954,234915,City University of Seattle,CityU,"521 Wall Street, Suite 100",Seattle,WA,98121,53,8,"Randy C. Frisch, Esq.",President,8884224898,237421224,78212263,1302200,1,www.cityu.edu/,www.cityu.edu/admissions-us/,www.cityu.edu/admissions-us/financial-aid/,www.cityu.edu/applications-overview/undergraduate-application/,npc.collegeboard.org/app/cityu?iframe=false,www.cityu.edu/admissions-us/military-students/, ,https://my.cityu.edu/department/disability-support-services/,2,1,2,9,1,1,12,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,18,19,12,5,6,9,18,18,21,2,2,1,National University System                                                      ,200930,42660,1,500,-2,53033,King County,5307,-122.344594,47.617381,115,1,1,412,1,124,144,732,1052,268,1784,856,1196,2052
1955,234924,Paul Mitchell the School-Richland, ,71 Gage Blvd.,Richland,WA,99352,53,8,Emily Ransier,Director,5094205659,473347892,79763289,3065000,1,paulmitchell.edu/richland,paulmitchell.edu/richland/request-enrollment-information,paulmitchell.edu/richland/financial-aid,paulmitchell.edu/richland/online-application,paulmitchell.edu/richland/tuition-calculator,paulmitchell.edu/richland/financial-aid/va, ,https://paulmitchell.edu/richland/info/links,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,-2,-2,28420,1,313,-2,53005,Benton County,5304,-119.246059,46.22626,17,2,1,412,1,36,262,0,0,298,0,36,262,298
1956,234951,Clover Park Technical College,CPTC|Clover Pk|Clover Park|Clover Park Tech,4500 Steilacoom Blvd SW,Lakewood,WA,98499-4004,53,8,Dr. Joyce Loveday,President,2535895800,911523641,783006307,575200,1,www.cptc.edu/,www.cptc.edu/apply,www.cptc.edu/financial-aid,www.cptc.edu/apply,www.cptc.edu/calc,www.cptc.edu/veterans, ,www.cptc.edu/disabilities/student,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,11,2,9,14,5,40,2,2,1,Washington State Board for Community and Technical Colleges                     ,153020,42660,1,500,-2,53053,Pierce County,5310,-122.497873,47.176084,191,1,1,412,1,955,1007,246,1383,1962,1629,1201,2390,3591
1957,234979,Columbia Basin College,CBC,2600 N 20th Ave,Pasco,WA,99301,53,8,Rebecca Woods,President,5095470511,910824589,78213675,377400,1,www.columbiabasin.edu/,www.columbiabasin.edu/index.aspx?page=239,www.columbiabasin.edu/index.aspx?page=105,www.columbiabasin.edu/index.aspx?page=68,https://apps.columbiabasin.edu/npcalc/,www.columbiabasin.edu/index.aspx?page=238, ,www.columbiabasin.edu/index.aspx?page=851,1,1,1,5,1,2,30,1,2,2,2,2,22,1,A,-2,-2,-2,1,1,1,1,1,3,23,5,0,6,2,12,14,3,40,2,3,1,Washington State Board for Community and Technical Colleges                     ,153020,28420,1,313,-2,53021,Franklin County,5304,-119.12103,46.25216,195,1,1,412,1,1466,2304,1471,1504,3770,2975,2937,3808,6745
1958,235097,Eastern Washington University,EWU,526 5th Street,Cheney,WA,99004-2496,53,8,Dr. David May,President,5093596200,916000624,61507273,377500,1,www.ewu.edu/,www.ewu.edu/apply/,www.ewu.edu/apply/financial-aid-scholarships-office/,www.ewu.edu/apply,https://tcc.ruffalonl.com/Eastern Washington University/Freshmen,https://www.ewu.edu/tuitionwaivers,www.ewu.edu/Community/Disclosures.xml,https://inside.ewu.edu/dss/,1,1,1,9,1,1,13,1,2,2,2,2,31,1,A,-2,-2,-2,1,1,1,1,1,2,18,13,4,11,3,16,18,18,21,2,4,2,-2,-2,44060,1,518,-2,53063,Spokane County,5305,-117.583808,47.490667,107,2,1,412,1,4050,5758,1026,1515,9808,2541,5076,7273,12349
1959,235103,Edmonds College,Edmonds,20000 68th Ave W,Lynnwood,WA,98036-5912,53,8,Dr. Amit Singh,President,4256401459,910825212,23571974,500100,1,www.edcc.edu/,www.edcc.edu/getting-started/admissions/new-student.html,www.edcc.edu/finaid/,https://www.edcc.edu/getting-started/admissions/new-student.html,https://www.edcc.edu/finaid/netprice.html,www.edcc.edu/tuition, ,students.edcc.edu/ssd/default.html?site_view_mode=desktop,1,1,1,5,1,2,30,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,12,6,5,40,2,3,1,Washington State Board for Community and Technical Colleges                     ,153020,42660,1,500,-2,53061,Snohomish County,5302,-122.327598,47.816376,190,1,1,412,1,1398,1637,1434,2076,3035,3510,2832,3713,6545
1960,235149,Everett Community College, ,2000 Tower Street,Everett,WA,98201,53,8,Daria Willis,President,4253889100,910759103,614182710|104159855|079983290|966809332,377600,1,www.everettcc.edu/,www.everettcc.edu/enrollment/,www.everettcc.edu/students/financial/financial-aid,www.everettcc.edu/enrollment/registration/how-apply/,www.everettcc.edu/students/financial/financial-aid/netprice-calculator/,www.everettcc.edu/enrollment/additional-populations/veterans/residency/, ,www.everettcc.edu/students/cds,4,2,1,4,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,3,2,0,2,1,4,6,6,40,2,3,1,Washington State Board for Community and Technical Colleges                     ,153020,42660,1,500,-2,53061,Snohomish County,5302,-122.204736,48.006626,70,2,1,412,1,1724,2362,1417,2077,4086,3494,3141,4439,7580
1961,235167,The Evergreen State College,Evergreen|TESC|,2700 Evergreen Pkwy NW,Olympia,WA,98505-0001,53,8,George Bridges,President,3608676170,910826533,69579977,815500,1,www.evergreen.edu/,www.evergreen.edu/admissions/,www.evergreen.edu/financialaid/,www.evergreen.edu/admissions/apply,www.evergreen.edu/costs/netprice-freshman.htm,www.evergreen.edu/veterans/benefits.htm,www.evergreen.edu/studentaffairs/righttoknowact.htm,www.evergreen.edu/access/,1,1,1,7,1,1,20,1,2,2,2,2,22,1,A,-2,-2,-2,1,1,1,1,1,2,20,6,8,13,3,13,19,20,31,2,2,2,-2,-2,36500,1,500,-2,53067,Thurston County,5310,-122.977492,47.07382,124,1,1,412,1,757,1224,113,187,1981,300,870,1411,2281
1962,235237,Pierce College District,Pierce College,9401 Farwest Dr SW,Lakewood,WA,98498-1999,53,8,Michele Johnson,Chancellor,2539646500,910821742,836087502,500000,1,www.pierce.ctc.edu/,www.pierce.ctc.edu/apply-admission,www.pierce.ctc.edu/financial-aid,www.pierce.ctc.edu/apply-admission,www.pierce.ctc.edu/tuition-fees,www.pierce.ctc.edu/veterans-benefits,www.pierce.ctc.edu/policy-student-right-know,www.pierce.ctc.edu/ads,1,1,1,5,1,2,30,1,2,2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,12,3,5,40,2,3,1,Washington State Board for Community and Technical Colleges                     ,153020,42660,1,500,-2,53053,Pierce County,5310,-122.570935,47.172082,190,2,1,412,1,1783,3348,1191,2007,5131,3198,2974,5355,8329
1963,235316,Gonzaga University, ,E 502 Boone Ave,Spokane,WA,99258-0001,53,8,Dr. Thayne McCulloh,President,5093284220,910236600,79265732,377800,1,https://www.gonzaga.edu/,https://www.gonzaga.edu/admission,https://www.gonzaga.edu/admission/tuition-scholarships-aid/financial-aid,https://www.gonzaga.edu/admission,https://www.gonzaga.edu/admission/tuition-scholarships-aid/financial-aid/forms-and-resources/net-price-calculator,https://www.gonzaga.edu/academics/academic-calendar-resources/registrars-office/resources/veterans,https://web3.ncaa.org/aprsearch/gsrsearch,https://www.gonzaga.edu/academics/academic-calendar-resources/center-for-student-academic-success/disability-access,2,1,2,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,17,13,13,14,4,14,18,18,21,2,3,2,-2,-2,44060,1,518,-2,53063,Spokane County,5305,-117.400625,47.666531,102,1,1,412,1,2529,2902,581,1283,5431,1864,3110,4185,7295
1964,235334,Grays Harbor College,GHC,1620 Edward P Smith Drive,Aberdeen,WA,98520-7599,53,8,Dr. Ed Brewster,President,3605329020,910589346,81926776,377900,1,www.ghc.edu/,www.ghc.edu/admissions,www.ghc.edu/financialaid,www.ghc.edu/admissions,www.ctc.edu/~grays/npc/npcalc.htm,www.ghc.edu/student-services/veteran-resources,www.ghc.edu/about/transfer-and-graduation-rates,www.ghc.edu/dss,1,1,1,5,1,2,30,1,2,2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,6,2,9,9,2,40,2,2,1,Washington State Board for Community and Technical Colleges                     ,153020,10140,2,-2,-2,53027,Grays Harbor County,5306,-123.803068,46.953881,192,1,1,412,1,433,595,275,250,1028,525,708,845,1553
