query_id,placekey,error,pollingHours,latitude,longitude,startDate,endDate,sources,address.locationName,address.line1,address.city,address.state,address.zip,notes,address.line2,name,voterServices
740,zzw-222@8ts-w3v-xh5,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.5892417,-111.8185248,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ISLAMIC CENTER - SCOTTSDALE,12125 E VIA LINDA ,SCOTTSDALE,AZ,85259,,,,
741,@5zb-x9c-5j9,Invalid address,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.8025185,-112.0647301,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",DESERT HILLS COMMUNITY CHURCH,34835 N 7TH ST,PHOENIX,AZ,85086,,,,
742,228-222@8ts-zck-975,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3640243,-111.7665897,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",GILBERT FREESTONE REC CENTER,1141 E GUADALUPE RD,GILBERT,AZ,85234,,,,
743,225@5zb-xgv-vj9,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6580231,-112.2654594,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",LAKES REC CTR @ WESTBROOK VILLAGE,19251 N WESTBROOK PKWY,PEORIA,AZ,85382,,,,
744,222-222@5zb-vmg-rhq,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.526964,-112.427918,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",COTTON LANE COMMUNITY CHURCH,6240 N COTTON LN,WADDELL,AZ,85355,,,,
745,225@8ts-zdg-fj9,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3200151,-111.8096749,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ANNEX AT CHANDLER COMMONS,1909 E RAY RD,CHANDLER,AZ,85225,,,,
746,223@5zb-xg6-rff,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6148637,-112.325142,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",DYSART COMMUNITY CENTER,14414 N EL MIRAGE RD,EL MIRAGE,AZ,85335,,,,
747,222-222@5zb-xg3-gzf,,"Tue, Oct 27: 9 am - 5 pm
Wed, Oct 28: 9 am - 5 pm
Thu, Oct 29: 9 am - 5 pm
Fri, Oct 30: 9 am - 5 pm
Sat, Oct 31: 9 am - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6468489,-112.2923507,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",RADIANT CHURCH SUN CITY,10701 W BOSWELL BLVD,SUN CITY,AZ,85373,,,,
748,222-222@8ts-zch-2ff,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3637759,-111.7374315,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SE REGIONAL LIBRARY/GILBERT,775 N GREENFIELD RD,GILBERT,AZ,85234,,,,
749,zzw-22q@8ts-zn7-dsq,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3902623,-111.6902936,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SUPERSTITION SPRINGS CENTER (NEAR ROSS),6555 E SOUTHERN AVE,MESA,AZ,85206,,,,
750,222@5zb-x3z-fzz,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.780023,-111.9897433,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",PHOENIX LAESTADIAN LUTHERAN CHURCH,32424 N 43RD ST,CAVE CREEK,AZ,85331,,,,
751,@5zb-x5y-9s5,Invalid address,"Wed, Oct 28: 9 am - 5 pm
Thu, Oct 29: 9 am - 5 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6999528,-111.8872971,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",FLORENCE ELY  NELSON DESERT PARK REC CTR,8950 E PINNACLE PEAK RD,SCOTTSDALE,AZ,85255,,,,
752,222-222@8ts-zy8-bkz,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.2567024,-111.8399973,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",FIRST BAPTIST CHURCH CHANDLER,3405 S ARIZONA AVE,CHANDLER,AZ,85248,,,,
753,zzw-222@8ts-zcv-hh5,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.2925859,-111.7959515,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHANDLER/GILBERT COMMUNITY COLLEGE,2626 E PECOS RD,CHANDLER,AZ,85225,,,,
754,222-222@8ts-zzt-789,,"Tue, Oct 27: 9 am - 3 pm
Wed, Oct 28: 9 am - 3 pm
Thu, Oct 29: 9 am - 3 pm
Fri, Oct 30: 9 am - 3 pm
Sat, Oct 31: 9 am - 3 pm
Mon, Nov 2: 9 am - 3 pm
Tue, Nov 3: 6 am - 7 pm",33.2185346,-111.8824298,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SUN LAKES UNITED METHODIST CHURCH,9248 E RIGGS RD,CHANDLER,AZ,85248,,,,
755,222@8ts-zcq-4sq,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.2815286,-111.8001204,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",WORD LIFE CHURCH,2440 E GERMANN RD,CHANDLER,AZ,85286,,,,
756,222@5zb-v7d-4d9,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6296624,-112.3681526,10/7/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SURPRISE CITY HALL,16000 N CIVIC CENTER PLZ,SURPRISE,AZ,85374,,,,
757,227-222@8ts-zbw-zzz,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3515209,-111.7060839,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",GATEWAY FELLOWSHIP CHR/SBC,60 N RECKER RD,GILBERT,AZ,85234,,,,
758,zzw-222@8ts-zkm-cyv,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.435434,-111.603918,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",HI-WAY BAPTIST CHR,10505 E BROWN RD,MESA,AZ,85207,,,,
759,222-223@8ts-cwf-z75,,"Tue, Nov 3: 6 am - 7 pm",33.3276145,-112.4227685,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ESTRELLA FOOTHILLS HIGH SCHOOL #201,13033 S ESTRELLA PKWY,GOODYEAR,AZ,85338,,,,
760,@5zb-wy4-h3q,Invalid address,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.7243521,-112.2651334,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHURCH OF JESUS CHRIST OF LDS JOMAX,9543 W JOMAX RD,PEORIA,AZ,85383,,,,
761,@8ts-cwv-r8v,Invalid address,"Tue, Nov 3: 6 am - 7 pm",33.3791622,-112.4862003,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",LIBERTY SCHOOL #25,19818 W MC 85 ,BUCKEYE,AZ,85326,,,,
762,222@8ts-zbb-wp9,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3113601,-111.7414372,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SAN TAN VILLAGE (NEAR MOVIE THEATER),2270 E WILLIAMS FIELD RD,GILBERT,AZ,85295,,,,
763,222-223@5zb-v5s-nyv,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6629403,-112.3562119,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",R H JOHNSON RECREATION CENTER,19803 N R H JOHNSON BLVD,SUN CITY WEST,AZ,85375,,,,
764,222@5zb-x3g-52k,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.7459488,-111.8932025,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",DREAM CITY CHURCH SCOTTSDALE CAMPUS,28700 N PIMA RD,SCOTTSDALE,AZ,85266,,,,
765,@8ts-zdq-hh5,Invalid address,"Tue, Nov 3: 6 am - 7 pm",33.315033,-111.720232,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHURCH OF JESUS CHRIST OF LDS HIGLEY,1865 S HIGLEY RD,GILBERT,AZ,85295,,,,
766,22m-222@8ts-w4q-ckf,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6009837,-111.7156939,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",PLAZA FOUNTAINSIDE,12645 N SAGUARO BLVD,FOUNTAIN HILLS,AZ,85268,,,,
767,226@8ts-zjw-yd9,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.4135186,-111.6007686,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SIGNAL BUTTE MARKETPLACE,10645 E APACHE TRL,APACHE JUNCTION,AZ,85120,,,,
768,223@5zb-v5m-3qz,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6694225,-112.3706139,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SUN CITY WEST FOUNDATION,14465 W R H JOHNSON BLVD,SUN CITY WEST,AZ,85375,,,,
769,zzw-223@5zb-vdp-j7q,,"Tue, Nov 3: 6 am - 7 pm",33.4184964,-112.575933,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",YOUNGKER HIGH SCHOOL # 201,3000 S APACHE RD,BUCKEYE,AZ,85326,,,,
770,@8ts-zdt-wkz,Invalid address,"Tue, Nov 3: 6 am - 7 pm",33.2819072,-111.737152,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHURCH OF JESUS CHRIST OF LDS GREENFIELD,3775 S GREENFIELD RD,GILBERT,AZ,85297,,,,
771,zzw-222@5zb-v7f-pjv,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6545563,-112.400513,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SPIRIT OF GRACE LUTHERAN CHURCH,15820 W CLEARVIEW BLVD,SURPRISE,AZ,85374,,,,
772,226@5zb-v5v-3t9,,"Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6722057,-112.3800654,10/31/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",TRINITY BIBLE CHURCH OF SUN CITY WEST,14811 W R H JOHNSON BLVD,SUN CITY WEST,AZ,85375,,,,
773,222@5zb-sgw-kxq,,"Tue, Oct 27: 8 am - 5 pm
Wed, Oct 28: 8 am - 5 pm
Thu, Oct 29: 8 am - 5 pm
Fri, Oct 30: 8 am - 5 pm
Sat, Oct 31: 8 am - 5 pm
Mon, Nov 2: 8 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.8275235,-111.9557572,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CAVE CREEK TOWN HALL,37622 N CAVE CREEK RD,CAVE CREEK,AZ,85331,,,,
774,zzw-223@5zb-x76-b8v,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.8742412,-112.149728,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",OUTLETS AT ANTHEM,4250 W ANTHEM WAY,PHOENIX,AZ,85086,,,,
775,@8ts-zty-q75,Invalid address,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.2350291,-111.7707352,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ENVIRONMENTAL EDUCATION CENTER,4050 E CHANDLER HEIGHTS RD,CHANDLER,AZ,85249,,,,
776,222@8tt-22y-s5z,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.30716,-111.6770328,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",ASU POLYTECHNIC CAMPUS,5999 S BACKUS MALL,MESA,AZ,85212,,,,
777,234@5zb-v4y-hqz,,"Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.6481394,-112.4339232,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",HAPPY TRAILS RESORT,17200 W BELL RD,SURPRISE,AZ,85374,,,,
778,@5zb-x4n-gff,Invalid address,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.822175,-111.9211106,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SPIRIT IN THE DESERT RETREAT CENTER,7415 E ELBOW BEND RD,CAREFREE,AZ,85377,,,,
779,@8ts-zdw-2rk,Invalid address,"Tue, Nov 3: 6 am - 7 pm",33.275515,-111.7036289,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",CHURCH OF JESUS CHRIST OF LDS RANCH HOUSE,4170 S RANCH HOUSE PKWY,GILBERT,AZ,85297,,,,
780,222@8ts-w4j-zfz,,"Tue, Nov 3: 6 am - 7 pm",33.6353025,-111.6755675,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",FORT MCDOWELL INDIAN COMM REC CENTER,16402 N FORT MCDOWELL RD,SCOTTSDALE,AZ,85264,,,,
781,222@5zb-vgc-ygk,,"Tue, Oct 27: 9 am - 6 pm
Wed, Oct 28: 9 am - 6 pm
Thu, Oct 29: 9 am - 6 pm
Fri, Oct 30: 9 am - 6 pm
Sat, Oct 31: 9 am - 6 pm
Sun, Nov 1: 12 pm - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.3709624,-112.5839678,10/22/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BUCKEYE CITY HALL,530 E MONROE AVE,BUCKEYE,AZ,85326,,,,
782,222@8tt-24q-fpv,,"Tue, Oct 27: 9 am - 7 pm
Wed, Oct 28: 9 am - 7 pm
Thu, Oct 29: 9 am - 7 pm
Fri, Oct 30: 9 am - 7 pm
Sat, Oct 31: 9 am - 7 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.2510364,-111.6353769,10/7/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",COMMUNIVERSITY,21740 S ELLSWORTH RD,QUEEN CREEK,AZ,85142,,,,
783,222-223@8tt-22n-w6k,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.264092,-111.607476,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",BARNEY FAMILY SPORTS COMPLEX,22050 E QUEEN CREEK RD,QUEEN CREEK,AZ,85142,,,,
784,222@8ts-vh7-b6k,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.7204192,-111.6743636,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",RIO VERDE COMMUNITY ASSOC,18816 E FOUR PEAKS BLVD,RIO VERDE,AZ,85263,,,,
785,222-222@5zb-vk4-tjv,,"Tue, Nov 3: 6 am - 7 pm",33.4943019,-112.8636863,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",VALLEY BAPTIST CHR/TONOPAH,37702 W INDIAN SCHOOL RD,TONOPAH,AZ,85354,,,,
786,@8ts-8yx-b8v,Invalid address,"Tue, Nov 3: 6 am - 7 pm",32.9603819,-112.7176275,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",SAN LUCY DIST ADMIN BLDG,1216 N 307TH AVE,GILA BEND,AZ,85337,,,,
787,@8ts-92h-f2k,Invalid address,"Tue, Nov 3: 6 am - 7 pm",32.9532931,-112.7189368,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",GILA BEND SCHOOL DISTRICT OFFICE,308 N MARTIN AVE,GILA BEND,AZ,85337,,,,
788,@5zb-w6r-k4v,Invalid address,"Wed, Oct 28: 8 am - 5 pm
Thu, Oct 29: 8 am - 5 pm
Fri, Oct 30: 8 am - 5 pm
Sat, Oct 31: 8 am - 5 pm
Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",33.9711173,-112.7292718,10/28/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",WICKENBURG COMMUNITY CENTER,160 N VALENTINE ST,WICKENBURG,AZ,85390,,,,
789,zzw-222@5zb-w2k-dqf,,"Tue, Nov 3: 6 am - 7 pm",33.9406677,-113.1738336,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",AGUILA FIRE DEPARTMENT,51321 W RAY ST,AGUILA,AZ,85320,,,,
790,225@5zb-xfm-t35,,"Mon, Nov 2: 9 am - 5 pm
Tue, Nov 3: 6 am - 7 pm",,,11/2/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",YOUNGTOWN CLUBHOUSE,12033 N CLUBHOUSE SQ,YOUNGTOWN,AZ,85363,,,,
791,@a74-mxj-ntb,Invalid address,"Tue, Nov 3: 6 am - 7 pm",,,11/3/2020,11/3/2020,"[{'name': 'Voting Information Project', 'official': True}]",KAKA VILLAGE COMMUNITY CENTER,1  KAKA VILLAGE ,GILA BEND,AZ,85337,,,,
792,zzw-222@8tm-qwq-4gk,,,35.343517,-106.5310738,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Santa Ana Pueblo Community Center,2 Dove Road,Santa Ana Pueblo,NM,87004,,,,
793,222@8tm-qvt-bkz,,,35.3091471,-106.5848694,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Sandoval County Admin Bldg,1500 Idalia Road,Bernalillo,NM,87004,,,,
794,@8tm-jfj-dsq,Invalid address,,35.6082174,-106.3482864,,,"[{'name': 'Voting Information Project', 'official': True}]",Cochiti Pueblo Community Center,255 Cochiti Street,Cochiti,NM,87041,,,,
795,@8tm-wkc-swk,Invalid address,,36.0082322,-106.95186,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Eichwald Center,146 New Mexico 126,Cuba,NM,87013,,,,
796,222@8tn-q3r-835,,,34.6640459,-106.7935031,,,"[{'name': 'Voting Information Project', 'official': True}]",EV-BN Belen Community Center,305 Eagle Lane,Belen,NM,87002,,,,
797,223@8tn-pkq-7qz,,,34.8022354,-106.7337713,,,"[{'name': 'Voting Information Project', 'official': True}]",EV-LL Valencia County Administration Offices,444 Luna Avenue Southeast,Los Lunas,NM,87031,,,,
798,223@8tn-pvr-dy9,,,34.8532022,-106.7064643,,,"[{'name': 'Voting Information Project', 'official': True}]",EV-BF Bosque Farms Public Library,1455 West Bosque Loop,Bosque Farms,NM,87068,,,,
799,@8tm-qy6-rtv,Invalid address,,35.3044594,-106.549586,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Town of Bernalillo,829 Camino Del Pueblo,Bernalillo,NM,87004,,,,
800,@8tm-qvs-mp9,Invalid address,,35.3201189,-106.5771907,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Plaza At Enchanted Hills ,3575 New Mexico 528,Rio Rancho,NM,87144,,,,
801,@8tn-yqf-5s5,Invalid address,,35.1624101,-107.8313306,,,"[{'name': 'Voting Information Project', 'official': True}]",EV County Clerk's Office,700 E,Grants,NM,87020,,Roosevelt Avenue,,
802,227@8tn-tw4-zs5,,,34.0561767,-106.8917903,,,"[{'name': 'Voting Information Project', 'official': True}]",Socorro County Courthouse (EV),200 Church Street,Socorro,NM,87801,,,,
803,@8td-t79-8d9,Invalid address,,34.1093954,-107.2390816,,,"[{'name': 'Voting Information Project', 'official': True}]",Magdalena Senior Center (EV-ALT),500 9th Street,Magdalena,NM,87825,,,,
804,22k@8tn-zh3-gc5,,,35.0924499,-106.6636636,,,"[{'name': 'Voting Information Project', 'official': True}]",EVCC 07 - Clerk's Annex,1500 Lomas Boulevard Northwest,Albuquerque,NM,87104,,,,
805,@8tm-phd-tsq,Invalid address,,35.0841052,-106.1937897,,,"[{'name': 'Voting Information Project', 'official': True}]",EDGEWOOD ELEMENTARY EV,285 Dinkle Road,Edgewood,NM,87015,,,,
806,@8tn-jxj-grk,Invalid address,,36.6983617,-106.5521225,,,"[{'name': 'Voting Information Project', 'official': True}]",TA Clerks Office EV (Pct ALL),7 Main Street,Tierra Amarilla,NM,87575,,,,
807,@8tm-nn3-k2k,Invalid address,,36.0505932,-106.0673422,,,"[{'name': 'Voting Information Project', 'official': True}]",Ohkay Owingeh Senior Cntr EV (Pct ALL),217 North Cross Place,Ohkay Owingeh,NM,87566,,,,
808,223@8tm-nby-yvz,,,36.0072485,-106.1067479,,,"[{'name': 'Voting Information Project', 'official': True}]",Health Commons EV (Pct ALL),2010 Industrial Park Road,Española,NM,87532,,,,
809,222@8tm-nby-w8v,,,35.9883457,-106.0835312,,,"[{'name': 'Voting Information Project', 'official': True}]",Clerk's Election Warehouse,714 Calle Don Diego,Española,NM,87532,,,,
810,@8tm-wkf-hyv,Invalid address,,36.0130666,-106.9622009,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Village of Cuba,16 B East Cordova Avenue,Cuba,NM,87013,,,,
811,@8tm-rsy-6x5,Invalid address,,35.0323799,-106.1198049,,,"[{'name': 'Voting Information Project', 'official': True}]",EARLY MOBILE VOTING ,111 N. ROOSEVELT AVE. MOUNTAINAIR AND 2422 US ROUTE 66 MORIARTY NM MOUNTAINAIR AND,Moriarty,NM,87036,,,,
812,@8tn-rtr-w6k,Invalid address,,34.8616229,-106.051452,,,"[{'name': 'Voting Information Project', 'official': True}]",MOBILE VOTING-MCINTOSH FIRE STATION,757 Salt Mission Trail,McIntosh,NM,87032,,,,
813,@8tn-nv8-r49,Invalid address,,34.5212334,-106.2431283,,,"[{'name': 'Voting Information Project', 'official': True}]",MOBILE VOTING-DR SAUL COMMUNITY CENTER ,111 North Roosevelt Avenue,Mountainair,NM,87036,,,,
814,222-223@8tm-kv4-mx5,,,35.7720138,-106.690513,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Village of Jemez Springs,80 Jemez Springs Plaza,Jemez Springs,NM,87025,,,,
815,224@5qf-g3q-8d9,,,36.708816,-107.979758,,,"[{'name': 'Voting Information Project', 'official': True}]",Bloomfield Cultural Center (EV),333 South 1st Street,Bloomfield,NM,87413,,,,
816,222@5qf-fyz-4n5,,,36.8261173,-108.0195778,,,"[{'name': 'Voting Information Project', 'official': True}]",San Juan County Clerk's Office (EV) ,100 South Oliver Drive,Aztec,NM,87410,,,,
817,222-222@5qf-g8b-2tv,,,36.744336,-108.1642691,,,"[{'name': 'Voting Information Project', 'official': True}]",Farmington Museum at Gateway Park (EV),3041 East Main Street,Farmington,NM,87401,,,,
818,222-222@5qf-g8f-gx5,,,36.7496924,-108.1809472,,,"[{'name': 'Voting Information Project', 'official': True}]",Farmington Public Library (EV),2101 Farmington Avenue,Farmington,NM,87401,,,,
819,@5qf-9st-7qz,Invalid address,,36.7866058,-108.687652,,,"[{'name': 'Voting Information Project', 'official': True}]",Newcomb Fire Station (EV),MM #56,Newcomb,NM,87455,,5 U.S. 491,,
820,@8tg-shb-k75,Invalid address,,35.0699596,-108.8458403,,,"[{'name': 'Voting Information Project', 'official': True}]",EV ZUNI,1203 b,Zuni,NM,87327,,New Mexico 53,,
821,223-222@8tm-p9y-s3q,,,35.2224834,-106.6153154,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Corrales Village Clerk,4324 Corrales Road,Corrales,NM,87048,,,,
822,@8tm-qk8-99f,Invalid address,,35.5569875,-106.7729194,,,"[{'name': 'Voting Information Project', 'official': True}]",EV Village of San Ysidro,389 New Mexico 4,San Ysidro,NM,87053,,,,
823,@5qf-9pb-649,Invalid address,,36.7503648,-108.3603949,,,"[{'name': 'Voting Information Project', 'official': True}]",Kirtland Town Hall (EV),47 Road 6500,Kirtland,NM,87417,,,,
